ID,Set,District,Block,CultLand,CropTillageDate,CropTillageMonth,CropTillageDepth,CropEstMethod,RcNursEstDate,NursingMonth,SeedingSowingTransplanting,SowTransplantMonth,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_capped,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,HarvestMonth,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,ThreshingMonth,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Days_bw_Nurs_SowTransp,Days_bw_SowTransp_Harv,Days_bw_Harv_Thresh,Days_bw_Nurs_Harv,Nb_of_NaN,Past_YpA_Avg,Days_Harv_Thresh,Season,harvest-thresh-duration,tillage-harvest-duration,irrigation-per-acre
ID_DZP81OA6J5MG,train,Nalanda,Rajgir,220,2022-07-16,July,3,Manual_PuddledRandom,2022-06-20,June,2022-07-18,July,1.0,22.0,Boring,Electric,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2,50.0,64.0,45.0,57.6,Broadcasting,30.0,38.4,44.0,0.0,0.0,,Broadcasting,machine,2022-11-17,November,0.0,0.0,2022-11-17,November,machine,30,40,plowed_in_soil,0.78125,1500,1920.0,True,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.0,122.0,0.0,150.0,4,1915.735873015873,0,Monsoon,124,124,28.16
ID_KAGI6E5LWQOK,train,Nalanda,Noorsarai,30,2022-07-27,July,4,Manual_PuddledRandom,2022-06-28,June,2022-07-28,July,2.0,5.0,Boring,Electric,180.0,640.0,3.0,0.0,0.0,0.0,0.0,0.0,,2,9.0,32.0,18.0,64.0,Broadcasting,18.0,64.0,27.0,0.0,0.0,,Broadcasting,hand,2022-11-17,November,90.0,320.0,2023-01-22,January,machine,25,10,plowed_in_soil,0.28125,450,1600.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30.0,112.0,66.0,142.0,2,1908.1168253968253,66,Monsoon,179,113,17.77777777777778
ID_KTITIX1EXOA5,train,Nalanda,Rajgir,80,2022-07-18,July,3,Manual_PuddledRandom,2022-06-20,June,2022-07-21,July,1.0,10.0,Boring,Electric,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2,20.0,53.333333333333336,20.0,53.333333333333336,Broadcasting,12.0,32.0,41.0,0.0,0.0,,Broadcasting,machine,2022-11-17,November,0.0,0.0,2022-11-17,November,machine,30,40,plowed_in_soil,0.375,720,1920.0,True,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.0,119.0,0.0,150.0,4,1907.0501587301587,0,Monsoon,122,122,26.666666666666668
ID_6JM59CJZFXF1,train,Nalanda,Noorsarai,40,2022-07-24,July,4,Manual_PuddledRandom,2022-06-21,June,2022-07-25,July,2.0,6.0,Boring,Electric,300.0,800.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,12.0,32.0,24.0,64.0,Broadcasting,24.0,64.0,28.0,0.0,0.0,,Broadcasting,hand,2022-11-17,November,90.0,240.0,2023-01-27,January,machine,24,10,plowed_in_soil,0.375,550,1466.6666666666667,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34.0,115.0,71.0,149.0,2,1896.2057142857143,71,Monsoon,187,116,16.0
ID_WHME960K6KBS,train,Nalanda,Rajgir,51,2022-07-04,July,5,Manual_PuddledRandom,2022-06-17,June,2022-07-05,July,2.0,4.0,Boring,Electric,200.0,800.0,11.0,0.0,0.0,0.0,0.0,0.0,,2,8.0,32.0,16.0,64.0,SoilApplied,8.0,32.0,25.0,0.0,0.0,,SoilApplied,hand,2022-11-17,November,600.0,2400.0,2022-12-15,December,machine,27,10,plowed_in_soil,0.25,370,1480.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,18.0,135.0,28.0,153.0,2,1881.5390476190476,28,Monsoon,164,136,16.0
ID_9KLSQOJ5XZ8A,train,Nalanda,Rajgir,40,2022-07-20,July,5,Manual_PuddledRandom,2022-06-25,June,2022-07-23,July,1.0,4.0,Boring,Electric,200.0,800.0,5.0,12.0,12.0,48.0,0.0,0.0,SoilApplied,2,12.0,48.0,0.0,0.0,Broadcasting,12.0,48.0,23.0,0.0,0.0,,Broadcasting,hand,2022-11-17,November,560.0,2240.0,2023-02-16,February,machine,25,10,plowed_in_soil,0.25,480,1920.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,117.0,91.0,145.0,1,1878.8723809523808,91,Monsoon,211,120,16.0
ID_LJ421X2JTWOV,train,Nalanda,Noorsarai,40,2022-07-21,July,4,Manual_PuddledRandom,2022-06-23,June,2022-07-22,July,2.0,5.0,Boring,Electric,300.0,800.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,12.0,32.0,24.0,64.0,Broadcasting,24.0,64.0,30.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-12-02,December,machine,25,40,burned,0.375,600,1600.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.0,119.0,14.0,148.0,2,1829.4628571428573,14,Monsoon,134,120,13.333333333333334
ID_119NZP9PH6YL,train,Nalanda,Rajgir,30,2022-07-28,July,3,Manual_PuddledRandom,2022-06-25,June,2022-08-01,August,2.0,12.0,Boring,Electric,400.0,800.0,,0.0,0.0,0.0,0.0,0.0,,2,30.0,60.0,25.0,50.0,Broadcasting,25.0,50.0,38.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,30,40,plowed_in_soil,0.5,1000,2000.0,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37.0,109.0,0.0,146.0,3,1832.1295238095238,0,Monsoon,113,113,24.0
ID_QKYML281H2VN,train,Nalanda,Rajgir,40,2022-07-08,July,5,Manual_PuddledRandom,2022-06-26,June,2022-07-11,July,2.0,5.0,Boring,Electric,150.0,480.0,5.0,1.0,1.0,3.2,0.0,0.0,SoilApplied,2,15.0,48.0,10.0,32.0,Broadcasting,10.0,32.0,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,900.0,2880.0,2022-12-08,December,machine,24,10,plowed_in_soil,0.3125,600,1920.0,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.0,130.0,20.0,145.0,1,1840.662857142857,20,Monsoon,153,133,16.0
ID_5QRUKCMM3J5A,train,Nalanda,Rajgir,30,2022-07-20,July,5,Manual_PuddledRandom,2022-07-28,July,2022-08-25,August,1.0,3.0,Boring,Electric,175.0,800.0,5.0,10.0,10.0,45.71428571428572,0.0,0.0,SoilApplied,2,10.0,45.71428571428572,0.0,0.0,Broadcasting,10.0,45.71428571428572,21.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,450.0,2057.1428571428573,2023-03-16,March,machine,25,10,plowed_in_soil,0.21875,500,2285.714285714286,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,28.0,85.0,118.0,113.0,1,1852.8533333333332,118,Monsoon,239,121,13.714285714285714
ID_JD4D0LHY5XZ4,train,Nalanda,Rajgir,100,2022-07-12,July,3,Manual_PuddledRandom,2022-06-17,June,2022-07-13,July,2.0,13.0,Boring,Electric,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2,30.0,64.0,30.0,64.0,Broadcasting,20.0,42.66666666666666,20.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,30,40,plowed_in_soil,0.46875,1050,2240.0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26.0,128.0,0.0,154.0,4,1852.32,0,Monsoon,129,129,27.733333333333334
ID_373BQ0P5TSOH,train,Nalanda,Noorsarai,23,2022-07-28,July,3,Manual_PuddledLine,2022-06-30,June,2022-08-02,August,3.0,4.0,Boring,Electric,175.0,800.0,3.0,0.0,0.0,0.0,0.0,0.0,,2,7.0,32.0,14.0,64.0,Broadcasting,14.0,64.0,27.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,90.0,411.4285714285714,2023-01-27,January,machine,24,10,plowed_in_soil,0.21875,280,1280.0,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33.0,108.0,70.0,141.0,2,1830.9866666666667,70,Monsoon,183,113,18.285714285714285
ID_CILPON0NWG0B,train,Nalanda,Rajgir,190,2022-06-17,June,4,LineSowingAfterTillage,2022-06-22,June,2022-07-20,July,,10.0,Canal,Electric,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,2,30.0,64.0,15.0,32.0,Broadcasting,38.0,81.06666666666666,45.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-20,November,machine,28,40,plowed_in_soil,0.46875,900,1920.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,28.0,121.0,2.0,149.0,6,1841.6533333333332,2,Monsoon,156,154,21.333333333333332
ID_71P47740C4WY,train,Nalanda,Rajgir,25,2022-07-21,July,3,Manual_PuddledRandom,2022-06-20,June,2022-07-22,July,2.0,10.0,Boring,Electric,400.0,1280.0,,0.0,0.0,0.0,0.0,0.0,,2,20.0,64.0,20.0,64.0,Broadcasting,15.0,48.0,40.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,27,40,plowed_in_soil,0.3125,520,1664.0,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32.0,119.0,0.0,151.0,3,1833.12,0,Monsoon,120,120,32.0
ID_J8JIL2BWLFFM,train,Nalanda,Rajgir,200,2022-07-12,July,3,Manual_PuddledRandom,2022-06-14,June,2022-07-13,July,1.0,22.0,Boring,Electric,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2,50.0,64.0,45.0,57.6,Broadcasting,40.0,51.2,43.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,29,40,plowed_in_soil,0.78125,1540,1971.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.0,128.0,0.0,157.0,4,1849.937777777778,0,Monsoon,129,129,28.16
ID_5SDTWPZ8B0WZ,train,Nalanda,Rajgir,140,2022-07-22,July,3,Manual_PuddledRandom,2022-06-15,June,2022-07-23,July,1.0,20.0,Boring,Electric,500.0,640.0,,0.0,0.0,0.0,0.0,0.0,,2,50.0,64.0,25.0,32.0,Broadcasting,25.0,32.0,43.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,29,40,plowed_in_soil,0.78125,1550,1984.0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38.0,118.0,0.0,156.0,3,1866.7377777777779,0,Monsoon,119,119,25.6
ID_IABVU9HV18II,train,Nalanda,Rajgir,50,2022-07-20,July,3,Manual_PuddledRandom,2022-06-21,June,2022-07-21,July,2.0,15.0,Boring,Electric,350.0,658.8235294117648,,0.0,0.0,0.0,0.0,0.0,,2,25.0,47.05882352941177,25.0,47.05882352941177,Broadcasting,25.0,47.05882352941177,42.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,27,40,plowed_in_soil,0.53125,920,1731.764705882353,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30.0,120.0,0.0,150.0,3,1860.4632679738563,0,Monsoon,121,121,28.235294117647058
ID_UN3PHOVAV5NY,train,Nalanda,Rajgir,120,2022-07-24,July,3,Manual_PuddledRandom,2022-06-22,June,2022-07-25,July,1.0,35.0,Boring,Electric,700.0,640.0,,0.0,0.0,0.0,0.0,0.0,,2,50.0,45.71428571428572,50.0,45.71428571428572,Broadcasting,45.0,41.142857142857146,43.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,28,40,plowed_in_soil,1.09375,1910,1746.2857142857142,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33.0,116.0,0.0,149.0,3,1854.6727917833803,0,Monsoon,117,117,32.0
ID_4GEBOZODKFLC,train,Nalanda,Rajgir,100,2022-07-08,July,5,Manual_PuddledRandom,2022-06-22,June,2022-07-11,July,2.0,8.0,Boring,Electric,240.0,512.0,5.0,2.0,2.0,4.266666666666667,0.0,0.0,SoilApplied,2,22.0,46.93333333333333,15.0,32.0,Broadcasting,15.0,32.0,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,1500.0,3200.0,2022-12-09,December,machine,25,10,plowed_in_soil,0.46875,620,1322.6666666666667,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,19.0,130.0,21.0,149.0,1,1831.561680672269,21,Monsoon,154,133,17.066666666666666
ID_9ET7RZXKL4OR,train,Nalanda,Rajgir,80,2022-07-08,July,5,Manual_PuddledLine,2022-06-26,June,2022-07-11,July,2.0,8.0,Boring,Electric,240.0,512.0,4.0,2.0,2.0,4.266666666666667,0.0,0.0,SoilApplied,2,30.0,64.0,15.0,32.0,Broadcasting,15.0,32.0,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,15.0,32.0,2022-12-06,December,machine,25,10,plowed_in_soil,0.46875,1000,2133.333333333333,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,15.0,130.0,18.0,145.0,1,1844.0061251167135,18,Monsoon,151,133,17.066666666666666
ID_ZHNO9POIUJ4U,train,Nalanda,Noorsarai,70,2022-07-18,July,4,Manual_PuddledRandom,2022-06-13,June,2022-07-19,July,3.0,2.0,Boring,Electric,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,8.0,32.0,16.0,64.0,Broadcasting,12.0,48.0,34.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,90.0,360.0,2023-01-19,January,machine,25,10,plowed_in_soil,0.25,360,1440.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36.0,122.0,62.0,158.0,3,1838.6727917833803,62,Monsoon,185,123,8.0
ID_L1L8IFQK60IZ,train,Nalanda,Rajgir,50,2022-07-16,July,6,Manual_PuddledRandom,2022-07-28,July,2022-08-26,August,2.0,5.0,Boring,Electric,400.0,752.9411764705883,5.0,5.0,5.0,9.411764705882351,0.0,0.0,SoilApplied,2,17.0,32.0,0.0,0.0,SoilApplied,34.0,64.0,34.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,1000.0,1882.3529411764705,2022-12-30,December,machine,22,10,plowed_in_soil,0.53125,1300,2447.058823529412,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,29.0,84.0,42.0,113.0,1,1867.3525303454715,42,Monsoon,167,125,9.411764705882353
ID_943BN1A9V2K0,train,Nalanda,Rajgir,28,2022-07-22,July,6,Manual_PuddledRandom,2022-07-03,July,2022-07-24,July,1.0,6.0,Boring,Electric,250.0,800.0,5.0,25.0,25.0,80.0,0.0,0.0,SoilApplied,2,15.0,48.0,0.0,0.0,Broadcasting,16.0,51.2,36.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,700.0,2240.0,2023-01-18,January,machine,23,10,plowed_in_soil,0.3125,700,2240.0,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,21.0,117.0,61.0,138.0,1,1856.685863678805,61,Monsoon,180,119,19.2
ID_LMRJUG5RLDXR,train,Nalanda,Noorsarai,40,2022-07-28,July,4,Manual_PuddledRandom,2022-06-25,June,2022-07-29,July,3.0,3.0,Boring,Electric,200.0,640.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,10.0,32.0,20.0,64.0,Broadcasting,15.0,48.0,32.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,100.0,320.0,2023-01-30,January,machine,24,10,plowed_in_soil,0.3125,450,1440.0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34.0,112.0,73.0,146.0,2,1847.5430065359478,73,Monsoon,186,113,9.6
ID_COGDNDCUH2LJ,train,Nalanda,Noorsarai,80,2022-07-17,July,4,Manual_PuddledRandom,2022-06-23,June,2022-07-24,July,2.0,15.0,Boring,Electric,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,20.0,32.0,40.0,64.0,Broadcasting,40.0,64.0,29.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,90.0,144.0,2023-01-28,January,machine,24,10,plowed_in_soil,0.625,750,1200.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.0,117.0,71.0,148.0,3,1827.8096732026145,71,Monsoon,195,124,24.0
ID_X81LPBOHK7AU,train,Nalanda,Rajgir,90,2022-07-02,July,3,Manual_PuddledRandom,2022-06-10,June,2022-07-03,July,1.0,15.0,Boring,Electric,0.0,0.0,,30.0,30.0,41.73913043478261,40.0,55.65217391304348,SoilApplied,1,50.0,69.56521739130434,45.0,62.60869565217392,Broadcasting,0.0,0.0,,0.0,0.0,,,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,30,40,plowed_in_soil,0.71875,1380,1920.0,True,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,23.0,138.0,0.0,161.0,5,1818.423006535948,0,Monsoon,139,139,20.869565217391305
ID_LK123XHDNWQN,train,Nalanda,Noorsarai,40,2022-07-25,July,3,Manual_PuddledRandom,2022-06-05,June,2022-07-26,July,2.0,4.0,Boring,Electric,400.0,1280.0,8.0,0.0,0.0,0.0,0.0,0.0,,2,0.0,0.0,30.0,96.0,Broadcasting,25.0,80.0,45.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,1000.0,3200.0,2023-01-12,January,machine,25,10,plowed_in_soil,0.3125,800,2560.0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51.0,115.0,55.0,166.0,2,1839.7563398692812,55,Monsoon,171,116,12.8
ID_UII33RFW24JW,train,Nalanda,Noorsarai,15,2022-07-16,July,3,Manual_PuddledRandom,2022-06-26,June,2022-07-24,July,2.0,2.0,Boring,Electric,200.0,1280.0,6.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,0.0,20.0,128.0,Broadcasting,0.0,0.0,,0.0,0.0,,,hand,2022-11-18,November,500.0,3200.0,2023-01-12,January,machine,22,10,plowed_in_soil,0.15625,400,2560.0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28.0,117.0,55.0,145.0,4,1869.623006535948,55,Monsoon,180,125,12.8
ID_VL6CJHS3D0QK,train,Nalanda,Rajgir,35,2022-06-14,June,6,Manual_PuddledRandom,2022-06-28,June,2022-07-16,July,2.0,4.0,Boring,Electric,100.0,355.55555555555554,4.0,3.0,3.0,10.666666666666666,0.0,0.0,SoilApplied,2,9.0,32.0,0.0,0.0,SoilApplied,18.0,64.0,18.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,600.0,2133.333333333333,2023-01-05,January,machine,25,10,plowed_in_soil,0.28125,900,3200.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,18.0,125.0,48.0,143.0,1,1912.2896732026145,48,Monsoon,205,157,14.222222222222221
ID_QK74RLUDM70Y,train,Nalanda,Rajgir,70,2022-07-02,July,3,Manual_PuddledRandom,2022-06-10,June,2022-07-04,July,2.0,25.0,Boring,Electric,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2,25.0,32.0,50.0,64.0,Broadcasting,25.0,32.0,40.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,30,40,plowed_in_soil,0.78125,1560,1996.8,False,False,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.0,137.0,0.0,161.0,4,1903.6496732026144,0,Monsoon,139,139,32.0
ID_6A4HP9G94FHM,train,Nalanda,Rajgir,100,2022-07-18,July,6,Manual_PuddledRandom,2022-06-29,June,2022-07-19,July,2.0,5.0,Boring,Electric,200.0,640.0,6.0,3.0,3.0,9.6,0.0,0.0,SoilApplied,2,10.0,32.0,20.0,64.0,Broadcasting,20.0,64.0,40.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,600.0,1920.0,2023-01-06,January,machine,12,10,plowed_in_soil,0.3125,1300,4160.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,20.0,122.0,49.0,142.0,1,1978.3163398692811,49,Monsoon,172,123,16.0
ID_OAMCOX21CZAK,train,Nalanda,Rajgir,65,2022-07-25,July,5,Manual_PuddledRandom,2022-07-06,July,2022-07-28,July,2.0,4.0,Rainfed,,0.0,0.0,4.0,2.0,2.0,3.2,0.0,0.0,Broadcasting,2,20.0,32.0,20.0,32.0,Broadcasting,40.0,64.0,36.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,1800.0,2880.0,2022-12-17,December,machine,26,10,plowed_in_soil,0.625,1200,1920.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,22.0,113.0,29.0,135.0,4,1988.9830065359479,29,Monsoon,145,116,6.4
ID_TB8XWX0W873M,train,Nalanda,Rajgir,30,2022-07-18,July,3,Manual_PuddledRandom,2022-06-17,June,2022-07-20,July,2.0,10.0,Boring,Electric,200.0,640.0,,0.0,0.0,0.0,0.0,0.0,,2,20.0,64.0,15.0,48.0,Broadcasting,15.0,48.0,15.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,29,40,plowed_in_soil,0.3125,640,2048.0,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33.0,121.0,0.0,154.0,3,1993.2496732026145,0,Monsoon,123,123,32.0
ID_8INXR3SA6L20,train,Nalanda,Rajgir,170,2022-07-04,July,3,Manual_PuddledRandom,2022-06-09,June,2022-07-05,July,2.0,12.0,Boring,Electric,0.0,0.0,,0.0,0.0,0.0,35.0,56.0,SoilApplied,2,40.0,64.0,30.0,48.0,Broadcasting,20.0,32.0,42.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,30,40,plowed_in_soil,0.625,1200,1920.0,True,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.0,136.0,0.0,162.0,3,2008.3607843137254,0,Monsoon,137,137,19.2
ID_N7S96SAMAYVU,train,Nalanda,Noorsarai,50,2022-07-16,July,4,Manual_PuddledRandom,2022-06-16,June,2022-07-17,July,2.0,12.0,Boring,Electric,300.0,640.0,2.0,0.0,0.0,0.0,0.0,0.0,,2,15.0,32.0,30.0,64.0,Broadcasting,30.0,64.0,28.0,0.0,0.0,,Broadcasting,hand,2022-11-18,November,90.0,192.0,2023-01-27,January,machine,25,10,plowed_in_soil,0.46875,750,1600.0,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31.0,124.0,70.0,155.0,2,2012.3607843137254,70,Monsoon,195,125,25.6
ID_R9HNW1KCJ3PT,train,Nalanda,Noorsarai,50,2022-07-13,July,5,Manual_PuddledRandom,2022-06-22,June,2022-07-14,July,2.0,5.0,Boring,Electric,200.0,640.0,3.0,0.0,0.0,0.0,0.0,0.0,,2,0.0,0.0,15.0,48.0,Broadcasting,20.0,64.0,18.0,0.0,0.0,,Broadcasting,machine,2022-11-18,November,0.0,0.0,2022-11-18,November,machine,25,40,burned,0.3125,550,1760.0,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,22.0,127.0,0.0,149.0,2,2007.0274509803921,0,Monsoon,128,128,16.0
